Unnamed: 0,description,hashtags,url,account_id,likes,comments,topic
339.0,Çamurda TavukVideo:  👨🏽‍🍳Malzemeler:- Fırınlık tüm tavuk 3 kg- Soğan- Sarımsak- Yaş kekik- Marul- Domates- Salatalık- Salça- Limon- Nar ekşisi- Zerdeçal- Kırmızı toz biber- Zeytinyağı- TuzMaterials:- Whole chicken for oven 3 kg- Onion- Garlic- Fresh thyme- Lettuce- Tomatoes- Cucumber- Tomato paste- Lemon- Pomegranate syrup- Turmeric- Red powdered pepper- Olive oil- Salt   porn        life stagram,#chicken #yemek #food #foodporn #asmr #yemek #steak #keşfet #adventure #new #chef #cheflife #foodstagram,https://www.instagram.com/reels/C51FhywM6-w/,chefganicaglar,148K,790,Food
340.0,"""Happiness is not merely a destination we reach, but rather a journey we embark on each day through the practice of gratitude, mindfulness, and kindness towards ourselves and others. It's found in the small moments of joy, the connections we make, and the growth we experience alonational studio1  Perfect   Matters    ",#HappinessJourney #PracticeMakes #Mindfulness #Gratitude #Kindness #JoyfulMoments #PersonalGrowth #HappinessIsAChoice #SpreadLove #LiveFully #originalsbrand,https://www.instagram.com/reels/C58oVxBskFQ/,_success_05_,14K,13,Relationships
341.0,"Creating a giant painting of Times Square, New York 🌃 🔊Sound on to hear all the studio sounds 🎨  studio ist    art    er istoninstagram istlife iststudio",#art #painting #artstudio #artist #paint #newyork #timessquare #newyorkart #nycart #splatter #splash #painter #artistoninstagram #artistlife #artiststudio,https://www.instagram.com/reels/C4VA9KeIs1M/,paulkenton,8.5M,84.1K,Crafts
342.0,دوستان توجه داشته باشین که مرغا خیلی کنجکاو هستن و حوصلشون زود سر میره. اگر براشون سرگرمی درست نکنید پرهای همدیگه رو میکنن. با آویزون کردن یه کلم یا کاهو برای یک روز سرگرم میمونن.   t  ,#آرامش #حیاط #hen #backyard,https://www.instagram.com/reels/C2xI2phum_s/,toronto.chickens,89.9K,"2,722",Animals
343.0,Leftovers Never Tasted So Good 🥢Raided the freezer depths and pantry corners for a makeshift feast!🥡 Pantry staples🍵 Gut health + Sausage filling ^_^ 🦷 Dental health :-) 🫖 Calming tea :D           ,#asmr #feedfreshchallenge #recipe #gourmet #rawfed #dogsofinstagram #kelpie #dogdad #chef #cooking #healthyeating,https://www.instagram.com/reels/C5WheKLyIhm/,chefsanddogs,26.6K,566,Food
344.0,Restock with me🫶🏼    sounds ,#restock #kitchen #asmr #asmrsounds #organizedhome,https://www.instagram.com/reels/C4Vnxb0u2Ua/,kami.larae,1M,"4,850",Crafts
345.0,Mission retrouver la balle de Monday mode incognito 🎾🐶,,https://www.instagram.com/reels/C5L6nBerlyS/,olietmonday,5.1M,15.6K,
346.0,Do msg on 6267571364 for details Join telegram channel also ✅ link in bio 👆          ,#socialmedia #forstudents #internship #explorepage #viral #job #workindia #exploremore #instagram #business #success,https://www.instagram.com/reels/C5xPjgvSdNJ/,prashantsharma10x,706K,89.2K,Education
347.0,ಏ ನಾ ಯಾರ್ ಅನ್ನೋದ್ ಗೊತೈತಿ ಇಲ್ಲೋ? Comment maadri…         ,#reel #funnyreel #comedyreel #kannadafunnyreel #kannadavideo #rowdy #gundagiri #lafda #jagala #fights,https://www.instagram.com/reels/C3aS64Pp2C4/,chey.tan,153K,368,Comedy
348.0,"Want to earn a million in 2024?Here are the top 5 promising remote business ideas:1. Freelancing and Consulting:- Content writing- Copywriting- Graphic design- Branding services2. E-commerce and Dropshipping:- Start an online store- Sell products without holding inventory3. Online Coaching and Courses:- Share your expertise- Create and sell courses4. Digital Marketing and Social Media Management:- SEO- Content marketing- Paid advertising- Social media management5. Virtual Assistance and Remote Administrative Services:- Support businesses remotely- Manage emails, appointments, customer inquiries, and bookkeeping",,https://www.instagram.com/reels/C5OXoB6viY-/,shitpostsonlyig,1.8M,"4,404",
349.0,this is naansense,,https://www.instagram.com/reels/C4PihT0swQu/,pushpeksidhu_,344K,"1,696",
350.0,Nostalgia 😌❤️>>>.......            reels reels   ,#flute #viral #trending #beatbox #foryoupage #explorepage #instafeed #explore #reelitfeelit #likes #performance #trendingreels #viralreels #instagood #fyp #instagram,https://www.instagram.com/reels/C5bM-pGSYZx/,music._.magician,240K,702,Music
351.0,"No problem! Here’s the information about the Mercedes CLR GTR:The Mercedes CLR GTR is a remarkable racing car celebrated for its outstanding performance and sleek design. Powered by a potent 6.0-liter V12 engine, it delivers over 600 horsepower. 🔧Acceleration from 0 to 100 km/h takes approximately 3.7 seconds, with a remarkable top speed surpassing 320 km/h. 🥇Incorporating advanced aerodynamic features and cutting-edge stability technologies, the CLR GTR ensures exceptional stability and control, particularly during high-speed maneuvers. 💨Originally priced around $1.5 million, the Mercedes CLR GTR is considered one of the most exclusive and prestigious racing cars ever produced. 💰Its limited production run of just five units adds to its rarity, making it highly sought after by racing enthusiasts and collectors worldwide. 🌎Join my Instagram, there are regular quizzes about cars and automotive news📱I invite you to my Telegram channel where you c",,https://www.instagram.com/reels/C5ao8W2Ie6z/,kraw.dee._01,642K,664,
352.0,6.7 magnitude sneeze!,,https://www.instagram.com/reels/C5cIIECPWKy/,northvalleygrp,974K,"6,071",
353.0,"Etluntdhi mari manathoniPYDAD from basic to advanced level in memes way.Course content:1) Core Python2) Advance python3) Numpy4) Pandas5) MatplotlibWeb Development:-1) HTML & CSS2) Django3) Admin Panel4) Rest API5) JWT AuthenticationData Analysis:-1) Basics of SQL2) Intermediate SQL3) Power BI Basics4) Advanced Power BI5) Power BI AnalysisArtificial Intelligence:-1) SQL python2) Machine learning3) NLP4) Prompt engineeringPerks from Ai Walkers1) 3 months of live classes2) Real time internship certificate3) To work with us in live projects4) Opportunity to fill a trainee posts in our projects5) Daily live & interactive classes and tasks6) One to one mentorship7) Working professionals from Infosys, Amazon and Cisco8) Placement assistance.For more details contact:75698 158557093035195   # ml  walkers       ",#ai #python #dl #nn #aiwalkers #telugumemes #trending #telugu #chatgpt #machinelearning #artificialintelligence #deeplearning #technology #chatgpt,https://www.instagram.com/reels/C5YO94oPIkn/,aiwalkers,"3,993",3,Education
354.0,"Trying something with Mamiya, Kodak Gold 📷    videos         ",#jeanblack #viral #photographer #viralvideos #fyp #cat #tech #style #lifestyle #mamiya #film #lomography #asmr,https://www.instagram.com/reels/C3VX0WGqZ6F/,kevertai,1.3M,"2,168",Photography
355.0,Antique ice cream scoops. That 2nd one I really like.     ,#vintage #icecream #kitchen #Antique #sandwich,https://www.instagram.com/reels/C4lo6JEuRc4/,antiqueappliancerestorations,1M,"2,716",Food
356.0,توضیحات ناخدا حسن در مورد دیره و نحوه استفاده اون در دریانوردی و سفر های گپ که قبلا داشتند    ,#دریانوردان_کنگی #سفر_با_لنج #بندرکنگ #جهاز_بادبانی #سفر_دریانوردی #جنوب_گردی #موزه_کنگ #اقامتگاه_یوسفی_کنگ #گردشگری_کنگ #محمدزارعی_کنگ_توریسم,https://www.instagram.com/reels/C3fuBZ8vHHs/,kongtourism,10.5K,178,Travel
357.0,Batman proposes a Toast to Superman.Full BAT-CANNED series on YouTube!Feat. Directed by      ,#peteholmes #comedy #batman #batcanned #justiceleague #superman,https://www.instagram.com/reels/C5osAtVuAQL/,peteholmes,60.8K,181,Cinema
358.0,"Dealer with ""high"" morals🥲   ",#dealer #harimohabbat #sketch #green,https://www.instagram.com/reels/C5NsbBlP_ek/,rohancariappa,13K,152,Society
359.0,“My Girlfriend went to Miami for Spring break… WITHOUT ME”,,https://www.instagram.com/reels/C5joZxuO8K1/,agc.andy,270K,477,
360.0,Be Strong 🗿Jai Shree Krishna🙏❤️🚩................................................ i ihindu  a  dharm sanskriti dharma dharam    2024    🚩🚩 FEBINSTACODE1millionviews,#sanatan #sanatani #sanatanihindu #krishn #krishna #vasudev #sanatandharm #sanatansanskriti #sanatandharma #sanatandharam #connectwithcommunity #audienceengagement #fanfavorite #ramnavami #ramnavami2024 #communitylove #hanumanbhakt🙏🙏💕♥️❤️ #hanumanjanmotsav #hanumanjanmotsav🚩🚩,https://www.instagram.com/reels/C6CCHiePzf_/,psefx2.0,"6,956",19,Spirituality
361.0,Dodge 🗿ｃｌｉｐ-...... challanger challangersrt    y        ,#dodge #dodgechallanger #dodgechallangersrt #demon #srt #smoke #smokey #nobody #hellcat #hell #cat #blackcar #2jz #cars #trending,https://www.instagram.com/reels/C5yg2zyS381/,nitrosaga7,497K,"1,046",Technology
362.0,Never again 🥺🧡.....     s    ,#catdad #orangecat #catsofinstagram #cats_of_instagram #catlover #catlovers #catstagram #catslover #catsofig #catslove,https://www.instagram.com/reels/C4rlNhrOzfw/,philliptheorangecat,4M,19.1K,Animals
363.0,"Suddenly a 4 year old kid becomes the oldest kid in the family :)[ families, kids, first born, responsibility, relatable, reels, emotional ]",,https://www.instagram.com/reels/C6Bz_Fkqkv0/,rai.ayushi,67.7K,722,
364.0,"Yeh kiya bt huwi😭😂.Follow 👉 Mehandi art by safa❤Booking and more details do contact on InstagramLocation:-Jamshed road no 3.Karachi, Pakistan....                ",#hennartist #stain #loveislove #hennanametatoo #promote #Mehandi #mehandidesign #rings #styleblogger #weddingvibes💍 #trending #goodvibes #viral #tattoo #tiktokviral #reelsinstagram #reelsvideo,https://www.instagram.com/reels/C6CMujVogCm/,hennabyslakha,Likes,991,Fashion
365.0,Mai paani paani hogai 🥲Ft. Malai guy ..  instagram    ,#reels #explore #reelsinstagram #funny #summer #coconutwater #relatable,https://www.instagram.com/reels/C5SWculL3rf/,ruheedosani,2.3M,"6,095",Trends
366.0,Part 1 pinned in profilee🔥❤️..!! Comment more🙌🏻😂..content by :  |       [ kannada movies | kannada comedy | kannada slangs ],#buddymaklu #kannadaslangs #bangaloreslangs #bangaloreslang #kannadamovies,https://www.instagram.com/reels/C2w03zQrsOD/,buddy.maklu,73.6K,202,Comedy
367.0,"menceritakan seorang wanita muda yang cerdas dan suka memberontak bernama Estella (Emma Stone). Estella tinggal di Kota London, Inggris pada era 1970-an. Estella terlahir dengan rambut separuh putih dan separuh hitam yang membedakannya dengan gadis-gadis kebanyakan di dunia.Estella sejak kecil bercita-cita menjadi seorang desainer ternama. Sayangnya, impian itu kandas akibat sebuah insiden memilukan yang ia alami pada masa lalunya. Saat usianya masih 12 tahun Estella harus kehilangan kedua orang tuanya juga kehilangan sebagian hartanya dan jatuh dalam kemiskinan. Sejak itu, Estella hidup sebagai pencuri bersama dua rekan kriminalnya Horace (Paul Walter Hauser) dan Jasper (Joel Fry).Suatu ketika, impian Estella menjadi desainer terwujud dengan menjadi karyawan di sebuah rumah mode ternama The Baroness, milik desainer bertangan dingin Nyonya Baroness (Emma Thompson). Berkat bakatnya di bidang fashion, Estella ditunjuk menjadi tangan kanan Nyonya Baroness juga dipercaya mendesain koleksi The Baroness.Namun Estella adalah sosok yang tidak suka menjadi pesuruh orang lain dan menginginkan panggung untuk dirinya sendiri. Ditambah insiden yang melibatkan Nyonya Baroness dan liontin bermata merah warisan mendiang ibunya. Estella akhirnya berubah menjadi sosok berhati dingin yang tidak kenal ampun. Diapun berganti nama menjadi Cruella de Vil.Judul film/tittle/movie : Cruella (2021)",,https://www.instagram.com/reels/C3U29-vR_Nm/,say.film,157K,150,
368.0,  lover lovers sofinstagram life s love oftheday photography  model  cute funny,#dog #doglover #doglovers #dogsofinstagram #doglife #dogs #doglove #dogoftheday #dogphotography #instadog #dogmodel #ilovemydog #dogcute #dogfunny,https://www.instagram.com/reels/C4xffxJIHFZ/,dog_cutest_moments,8.5M,19.6K,Animals
369.0,"womp womp…💀Don’t be like this guy🧍‍♀️when you come to our Atlassian x UniHack hackathon NEXT WEEKEND 🤩🫨🗓️Date: Friday 1st - Sunday 3rd MarchOpening Session⏰Time: Friday, 6 - 8pm📍Location: C1 Lecture theatreHacking⏰Time: Saturday & Sunday 10 - 8pm📍Location: G.54 LTBRegistration (or link in bio): monash.club/unihack-2024-registration     2024",#explore #unihack #uni #coding #hackathon #unihack2024,https://www.instagram.com/reels/C3l1cNfy6T9/,monashcoding,414K,"1,713",Education
370.0,Ultimate energy of this श्लोक 🔥⚡️📿..जय श्री कृष्णा ० राधे राधे......       gyan  shlok  ,#bhagwadgeeta #lifemotivation #lifelessons #alphamindset #strongmindset #viralaudio #geeta #geetagyan #jaishreekrishna🙏 #geetashlok #trendingreels #instalike,https://www.instagram.com/reels/C6CNcILhrB5/,radha_krishna_reels20,264K,658,Spirituality
371.0,"Unleash your full genetic potential  , amplify your facial structure and ignite your looks with our lookmaxxing program - where transformation meets excitement! Join a dynamic community committed to rewriting their story. From fashion flair to confidence-boosting challenges, we're here to make every step exhilarating. Tap the link in my bio to kickstart your journey to a more fabulous you. Let's turn the ordinary into extraordinary!Embrace the journey to your best self! Improve your facial structure,elevate your style, confidence, and charisma with our exclusive lookmaxx program. Join the community of individuals committed to unlocking their full potential. Click the link in my bio to start your transformation today. Your journey to a better you begins here",#mogwats #mogwarts #looksmaxxing #chico #jordenbarrett #jawline #maxilla #LookMax #TransformationTuesday #StyleAdventure #ConfidenceUnleashed #ownyourjourney,https://www.instagram.com/reels/C6DHrckx-5L/,maxxlookism,"9,185",88,Fitness
372.0,"Mana village, India, the goddess Saraswati ignored Lord Ganesh’s request for her to flow silently while he was writing the verses of the Vedas. As a result, he cursed the river that it would become invisible after a certain distance. The river now flows invisibly after some distance, but can still be seen roaring around Bheem Pul.The river is the liquid form of Mother Saraswati, the main deity of knowledge and speech. It is believed that the Pandavas had to pass through Mana on their way to heaven.the origin of Saraswati river",#manavillage #uttarakhand #river #travel,https://www.instagram.com/reels/C5TeiLwPzxS/,vasanth__goud,94.1K,96,Travel
